Gene	RNA_log2FC	RNA_Pval	RNA_FDR	Prot_log2FC	Prot_Pval	Prot_FDR	Meta_PVal	Meta_FDR
TRANK1	-0.747850128013193	1.57495323001996e-06	0.000163037781363378	-0.34730405091829	0.00049903373526012	0.00453959720462432	1.72628032688549e-08	4.88589644033651e-07
TRAP1	0.355191992927993	0.0130881559117721	0.0929666387673831	0.146909939768896	0.286576162874172	0.437360373646812	0.0247017161312218	0.0523606306191459
TRAPPC1	-0.0520366052070043	0.596655498894387	0.897755561493363	-0.0904358945709206	0.435245937416498	0.582546587545005	0.609823878646508	0.684174917284853
TRAPPC10	0.118781058895396	0.214013581962042	0.5583476692881	-0.179129831371567	0.0442316357379579	0.112597684556607	0.0535788262952882	0.0979307705671218
TRAPPC11	0.0591453068035923	0.421718284198086	0.78155890342293	-0.0816728749739136	0.298872018846731	0.449725603063045	0.387088066159549	0.476180775492946
TRAPPC12	0.180473905003048	0.0312066902570583	0.169101699150375	-0.0205112417082273	0.76746652545748	0.854686284164583	0.113326630267193	0.180318692793114
TRAPPC13	-0.203331428945722	0.066758657194745	0.277726960375649	0.131152083470057	0.190070895678088	0.326019328608462	0.0681015840699289	0.11900258095662
TRAPPC2B	-0.132317903897974	0.264954169800586	0.626967372199147	-0.108434984848179	0.220826903453251	0.364249576016693	0.224591208084606	0.310998055375866
TRAPPC2L	0.157557124279526	0.204125926250815	0.544131549750765	-0.0305462522476126	0.683911337620109	0.78924410463859	0.41447667758133	0.502999794524556
TRAPPC3	-0.0618677405970196	0.48835978169702	0.833256358493523	-0.131772704087483	0.0637809304901817	0.148057318522025	0.139200721711562	0.214102056942937
TRAPPC4	0.198572030415337	0.0996857666458864	0.357231949682768	-0.0818243385848939	0.276081457594425	0.42612694468355	0.126400038000789	0.197214676120671
TRAPPC5	-0.19199519060192	0.163308080665698	0.479496013659483	-0.135731824055678	0.0666595210404129	0.152875178675212	0.0600939220622893	0.10724188814173
TRAPPC6A	-0.17625437475185	0.249867144386013	0.607401922654771	-0.272880373652117	0.0396602994201744	0.104633929239504	0.0556359266096416	0.100778580273271
TRAPPC6B	-0.084702673896432	0.41896831210219	0.77900496704634	-0.0427244084847585	0.668089299394171	0.779710595583571	0.636313564656193	0.706258905987979
TRAPPC8	0.203264806595052	0.0173809807054219	0.113474542843255	-0.00810982526204429	0.917207922218827	0.952051915453967	0.0819226047949303	0.137996167909434
TRAPPC9	0.455558551275483	0.00108956911619428	0.0161677263737737	-0.210563542954464	0.0190316334927246	0.0607321280023492	0.000244348498677817	0.00117791740781977
TREX1	0.00526373264879165	0.957108097507083	0.979412103366344	-0.458067736758106	0.012143282658004	0.0437653180021733	0.0633982526771255	0.112307193931598
TRIM11	0.396468913096988	0.000144226023038204	0.00370721544156816	0.214222652400674	0.0228906103352949	0.0691074968647642	4.49691771536261e-05	0.000292436633326279
TRIM13	-0.0410884925333646	0.742056085238255	0.977981805951962	-0.221268970667818	0.0980830293002525	0.202057409386397	0.263494610228841	0.352187686928828
TRIM14	-0.471980614073407	0.00344692890144805	0.0365682029731371	-0.365655731003129	0.00145783489543072	0.00940674143543178	6.63361083180439e-05	0.000404925399079162
TRIM16	0.813392428746561	0.00012953784015872	0.00343195490637307	0.288335227298193	0.0434928064910354	0.111498471006922	7.37299683301407e-05	0.000440322360015503
TRIM2	-0.234376766005063	0.387393500665445	0.755355523032167	-0.438349862386998	0.0694320500176085	0.157842463299956	0.124151470599106	0.194396435104049
TRIM21	-0.256530859934942	0.0172180827586187	0.112665844148469	-0.17677844440874	0.161779899035823	0.290997437103415	0.0191737408160854	0.0427660272769522
TRIM22	-1.1678519932096	6.10795901046201e-09	4.73538530047871e-06	-0.7152381592553	5.4995361819854e-08	1.61051801883219e-05	1.23042573999872e-14	5.40808301721791e-12
TRIM24	0.0158789361708056	0.927173904626031	0.979412103366344	0.11927027921071	0.362035597990659	0.511987192254992	0.702096304776062	0.761402552871804
TRIM25	0.0839439553229724	0.442542580104633	0.799395458410352	-0.151455085197221	0.0608245308558502	0.142893544565394	0.124223491236867	0.194468453073931
TRIM26	-0.0899427514676887	0.354152621739483	0.724756105242818	-0.244567931237686	0.0197757631163608	0.0622973356921684	0.0417509603073519	0.0799290738961141
TRIM27	0.272392578044724	0.01833980396987	0.118079499174765	-0.0079484661083629	0.944728403561425	0.967559801098655	0.0875929344477224	0.145864587963758
TRIM28	0.514708463226804	4.99129513105763e-05	0.00173955935200022	0.107761482473456	0.286538169220344	0.437360373646812	0.000173842030162743	0.00089336151951583
TRIM29	0.832395455927418	0.0873651946807662	0.329275067583879	0.367157024286864	0.422310240064717	0.570590306958765	0.158637361279574	0.237638003905568
TRIM3	0.0763665754790632	0.504460348688396	0.845387098712231	-0.159051368419504	0.0876347790029899	0.187324875723966	0.182086933181844	0.264339142167231
TRIM32	-0.0273420081812832	0.764316750920989	0.979412103366344	-0.241764162928055	0.00323158652562677	0.0167269203304706	0.017298473960384	0.0393348135824677
TRIM33	0.12283398397024	0.124728967376123	0.4094932580336	0.180086159303561	0.0807408756319456	0.176604719063957	0.0563771724186068	0.101800442801312
TRIM38	-0.34271741985896	0.0016322268518626	0.021393615416295	-0.282815219607311	0.00324350985419043	0.0167384541118467	6.96122262833152e-05	0.000420487109772782
TRIM4	-0.238406432632688	0.0359928144003063	0.185917576488184	-0.208675398877609	0.0181945965926524	0.0588003643703121	0.00545580535800284	0.0151827849664794
TRIM47	-0.167180520111471	0.255706424975438	0.614915903364113	-0.413943054965633	0.000754638065193802	0.00598228295288407	0.00184340175206742	0.00624544507334114
TRIM5	-0.297940615976768	0.00759962890183557	0.063710913601867	-0.12996639134076	0.264415052906946	0.413229928742506	0.0144879633231207	0.0340743034152843
TRIM56	-0.294163144147243	0.0107311437749181	0.080917123924127	-0.105576365469382	0.152714300999505	0.279847578293678	0.0121497113038483	0.0295420250121557
TRIM59	0.407193158612124	0.0309019798996608	0.168114245309818	0.173606022611816	0.0752942307936427	0.167140021359416	0.0164344374906724	0.0377840359785551
TRIM65	-0.136890343376353	0.218154147627203	0.563679768945179	0.0278690341697321	0.77795942240809	0.862712356862103	0.470727474472872	0.556971605583737
TRIM68	0.0123816778409136	0.9465305557091	0.979412103366344	-0.121572808404317	0.397342780116456	0.545799734404961	0.743885452850116	0.797004890119884
TRIO	0.139817563594932	0.364211674451701	0.734393396574031	-0.116888948941301	0.400531938679746	0.54928857728883	0.426691684923424	0.514896684390798
TRIOBP	-0.170724850323143	0.17671241831657	0.50114372044747	-0.351738113596574	0.00124567131219292	0.00844146509312492	0.00207387127431091	0.00686573600427608
TRIP10	-0.162939552649193	0.197238576228277	0.533467946231784	-0.0773220675037764	0.46231758058017	0.605449958468767	0.309565246266836	0.399095672903996
TRIP11	-0.0746855420027019	0.439279277476365	0.796767621917364	-0.0934131082849735	0.278025403237656	0.428259239379226	0.378930681429972	0.468416920621327
TRIP12	0.251221206210367	0.000176987340998216	0.00430749212118264	0.159679904300108	0.0447300905156021	0.113553244831208	0.000100910007363158	0.000572948005332462
TRIP13	1.17175086008117	0.000129408383174017	0.00343028788831424	0.618956921332695	0.014094771118378	0.0488251079596588	2.59269663910443e-05	0.000189370765272613
TRIP4	0.246310788752663	0.0227307533467744	0.13651423166056	0.111568376292824	0.208316272000477	0.349211821887193	0.0300813769706594	0.0613282534037563
TRIP6	-0.493563215472638	0.0202468740709595	0.125988393510928	-0.11078766906369	0.424531311462536	0.573113375122717	0.049479804548327	0.0920371171483941
TRIT1	0.32941789517277	0.00103639852757282	0.0155986761438079	0.362588322889398	0.000178138703677412	0.00225681878502465	3.04718981298169e-06	3.14918427145217e-05
TRMT1	-0.197556272118977	0.0464880036325437	0.219965550116121	-0.207761499879687	0.0880649956457511	0.187821780877247	0.0266035765698324	0.0554327730423279
TRMT10A	0.188448565060842	0.173207319168323	0.494987000169045	0.364862309738413	0.00115160885112945	0.00794234582653952	0.00189889899229549	0.00639792414587482
TRMT10C	0.27561825301489	0.0226728717664351	0.136296239499687	0.22596397206682	0.0622785631420506	0.145367559706797	0.0106788215027669	0.0266595904673152
TRMT11	0.115738320065153	0.310590326624899	0.680577939649378	0.398331588443862	0.0114957116914321	0.0420809369320019	0.0236901968856148	0.0505463024355551
TRMT112	0.144143403740366	0.191202007585125	0.524201266789562	0.187421765403641	0.0147568028500069	0.0505890575866513	0.0193852521982119	0.0431604899955421
TRMT1L	0.191001250802934	0.0899065686247853	0.334856157551858	0.347542355376342	0.00142527443165187	0.00929909127900372	0.00127659370189387	0.00464849324588255
TRMT2A	0.0996151099943035	0.347282004890333	0.718603177031763	0.3064892783587	0.00589941699476869	0.025941043394871	0.0147316591374839	0.0345712804884673
TRMT5	0.203183088101816	0.108777244482259	0.376929965149427	0.262244217025815	0.0167503218784728	0.055547452431486	0.0133151826526615	0.0317659785378949
TRMT6	0.374866140900714	0.00488695865624143	0.0469465237240556	0.552676925772781	0.000421419757140164	0.00409375010779537	2.90241240561619e-05	0.000208326853936255
TRMT61A	0.125366495511142	0.334656524470522	0.706403194128239	0.144873252453223	0.164470029203167	0.294381508108188	0.214641985408217	0.301070943302083
TRMT61B	0.257052161611392	0.00444348209946855	0.0438957021861631	0.147566151949959	0.290615109835733	0.441577219375229	0.00988145005253326	0.024927142063649
TRMU	0.0860758450085939	0.412759127543971	0.774162646096929	0.109275854739411	0.222796061918464	0.366941210349813	0.311416156533666	0.400407086924726
TRNT1	0.0555251859411277	0.524922098642635	0.859375834247227	-0.0633430857646079	0.574795248594696	0.702597878423325	0.663260992668033	0.72859249297494
TROVE2	0.204016054379995	0.0502777272301244	0.231460817654308	-0.0231982809980033	0.783496172886528	0.866328762758935	0.16679463941085	0.247820549945889
TRPC4AP	0.132546672247869	0.0993131688668605	0.356458634144336	0.0803060962937951	0.544036285553217	0.676955757182905	0.211701112490437	0.297998964667299
TRPC6	-0.364218818151977	0.203899704026711	0.543783574812109	-0.172829273307446	0.306421289931569	0.457968329630819	0.235729152733415	0.32361927554212
TRPM4	-0.0721248135012553	0.731672871162237	0.973171356358944	0.167981920640277	0.239796524269758	0.385680341315999	0.480807912503241	0.566566270655136
TRPV2	-0.654102575572721	3.45160729353085e-05	0.00133081238606476	-0.533528283963745	3.98207682315837e-05	0.000842259098262801	2.94205262120126e-08	7.32767239520527e-07
TRRAP	0.0856460791483373	0.510371551171631	0.848658084036109	0.0694615426096304	0.323852662557609	0.475108703798388	0.462812284850504	0.549782733291409
TRUB1	0.542313357829568	2.10005560726718e-05	0.000941622917443706	0.64211129350936	1.08617961255864e-05	0.000338941457787766	5.29228835531947e-09	2.05958221827849e-07
TRUB2	0.304311425288748	0.00525543041252549	0.0494304653638797	0.057965170537146	0.671532321652679	0.781214224150267	0.0234574265475806	0.0501212156601437
TSC1	-0.0608603264947378	0.536824921088919	0.869776558628739	-0.40359129601338	2.28669266137835e-05	0.000565358986611597	0.000151086112727315	0.000791592174517065
TSC2	-0.0716593630097693	0.574003634969393	0.890213963131697	-0.175448746818047	0.0105907571160898	0.0396645473103334	0.0371003063723974	0.0726831382313984
TSC22D1	-0.0205494441323006	0.89642127249862	0.979412103366344	-0.181129794671757	0.0679749726413743	0.155470544214907	0.231425726711853	0.318807712018983
TSC22D2	-0.195699243843213	0.11555723860014	0.39128162223067	-0.0999158396386837	0.366543915827724	0.516157827836562	0.176273131179607	0.258206790075284
TSC22D3	-0.968158536354156	0.000265305319888311	0.00575489768698187	-0.457795848509765	0.00309560311706352	0.0161548472469648	1.23293836543816e-05	0.000102476942809569
TSC22D4	-0.130060962800143	0.246347089866931	0.60250453205308	-0.380235161213515	0.000180647491191925	0.00227347107096747	0.000490410868136774	0.00210137662604612
TSEN34	0.324559802912641	0.0109560523945342	0.0821660556461029	0.178749474740761	0.090125080750562	0.190932767065882	0.00782074084184062	0.0204609858439191
TSEN54	0.12519939576421	0.311926644146376	0.681738179669168	0.114967760915457	0.286139328332269	0.437044101488846	0.304916786027893	0.394545509859478
TSFM	0.292762206713441	0.0256041230868405	0.148029859946218	-0.0229305531226335	0.89322580841794	0.938058629841449	0.109272226841232	0.175323615838026
TSG101	0.368350063540286	0.000242769853494954	0.00537479404512085	0.110485910999218	0.195517805890969	0.333260034487092	0.000520011990315618	0.00221145679660689
TSGA10	0.0961522418489769	0.613078701099812	0.907254574813067	0.137925499994954	0.604791427760666	0.728735865005493	0.738652724467916	0.792193649666179
TSN	0.263192456209403	0.00239020082425317	0.0281812884345179	-0.00852133051586146	0.933272873957384	0.962212547367843	0.0158501646026531	0.0366972761111535
TSNAX	0.374906122546371	0.00251132128368249	0.0291867916552645	0.0864139913508772	0.338789052656561	0.489681658274179	0.00686544675723551	0.0183997913092051
TSPAN14	-0.0286154275122978	0.7887197807941	0.979412103366344	0.118005745878959	0.323606051806428	0.475055272161427	0.603775779180283	0.678568648191878
TSPAN15	0.0149544569753095	0.935503553603437	0.979412103366344	-0.121650601396034	0.499935905894059	0.63797710784806	0.823112220326387	0.861747864688072
TSPAN3	-0.454981000524374	0.00149203502018854	0.0201032086930666	-0.473128250197059	0.00182450536725729	0.0109737520914587	3.76049862691965e-05	0.000254054663113415
TSPAN31	-0.330804795495632	0.0641677369497903	0.270531600373365	-0.392704238888265	0.00128006761741795	0.00864812319345188	0.000854829255925641	0.00334850845981701
TSPAN6	-0.0113458201300105	0.958051538319023	0.980008928159346	-0.555210641771107	0.0130013216629391	0.046042820065869	0.0670821573450758	0.117633860521569
TSPAN8	0.35467944822946	0.444051153288689	0.800949445972539	-0.531650676971161	0.252584542291492	0.400328623024026	0.357547869691036	0.447578770703873
TSPO	-0.0638857886056146	0.632586675317098	0.92005543011187	-0.340730902816293	0.0211785444038728	0.065240582464564	0.0711757029045924	0.122980402623818
TSPYL1	-0.197198649962282	0.110832782045638	0.381424771055934	0.147036254930779	0.140573362298152	0.263850408661887	0.0804209309039154	0.135767102511084
TSPYL5	-0.100780017384565	0.777320610730866	0.979412103366344	0.385664127206367	0.0877293112374152	0.18736913766106	0.251321541191572	0.339334036101089
TSR1	0.208348614935461	0.0341085704180326	0.1792047955993	0.169687191687915	0.024085021932705	0.0718586822083134	0.00665778675460216	0.0179638557811457
TSR2	-0.0406668654298672	0.728314060297874	0.970910628512081	0.05672653363113	0.642465324350347	0.759432830469954	0.823282928072574	0.861805833364847
TSSC4	0.105895179010197	0.273504365688825	0.637499332149442	0.0461256039998922	0.659179955604165	0.772390917508481	0.489158428712907	0.573361834356606
TST	-0.18765896296387	0.416396183121272	0.776686009899642	-0.146150599728378	0.548961576123918	0.681747421400671	0.565942293616901	0.64590206474805
TSTA3	0.597049749163158	0.000925057251971918	0.0143563227045516	1.13245631698371	6.78226232747127e-05	0.00118712977842221	1.10323373324159e-06	1.36705845021246e-05
TSTD1	-0.0273126583731562	0.899495973520278	0.979412103366344	-0.167927417564905	0.524453049409498	0.659485634715758	0.826173673258029	0.864347477819098
TTC1	-0.194950285044546	0.0916852341784059	0.338772201341081	0.268838490716778	0.0978868413893406	0.201762428353665	0.0512759292923457	0.0945542309161913
TTC12	-0.0686396031556065	0.594918314313418	0.897171970438365	0.0946328730799031	0.556797538874085	0.688335194185303	0.697241049515501	0.757456400404162
TTC13	-0.0653329823528574	0.633729213368945	0.920713610712726	0.0687390542408954	0.418073950479123	0.567013726210909	0.616854629771353	0.690197333580645
TTC17	0.182093360414585	0.031768955743833	0.171055735938751	0.120365578666036	0.205994341158481	0.346387127557569	0.0394562584546871	0.0762786968107173
TTC19	-0.0450216023288936	0.733548351311899	0.974206040291168	-0.162852064333181	0.276266887515605	0.426240340738362	0.526143322462634	0.608002305202722
TTC21B	0.0508953100796816	0.594365391748714	0.897171970438365	-0.386351332962234	0.0831188646883455	0.180355382085227	0.197994506366642	0.282816851762866
TTC26	-0.0432904701603327	0.715449760469236	0.965255929802194	0.0182907321778256	0.888564326640322	0.934798040947773	0.923700720883746	0.940184142002909
TTC27	0.263614452238928	0.0100630714033271	0.0775463693551032	0.116506901861532	0.188473616897309	0.32386326315868	0.0137840498821984	0.0327362377012296
TTC28	-0.28237441714379	0.0371178563324584	0.189616360547081	-0.342336718624306	0.00131551557601993	0.00882496528265705	0.00053356495003012	0.00226137113251563
TTC30A	0.096416004906172	0.515718748275552	0.852773004119091	-0.262792282706583	0.00184027719151855	0.0110329689261592	0.00755459079810045	0.0199181024853234
TTC37	-0.00695459854641367	0.934841818627856	0.979412103366344	-0.141107184637065	0.0959727926766719	0.199436911419263	0.306038938904087	0.395695267605353
TTC38	0.0892677824414712	0.400494617922802	0.763635178346262	0.0787615618733757	0.626785026549609	0.747430100571452	0.597991072276748	0.674036701169387
TTC39A	0.180063733113855	0.444042502772181	0.800949445972539	-0.39247417926501	0.153989636714403	0.281574710361063	0.251815747975287	0.339878480648725
TTC39B	-0.576520265008816	0.00141836978402097	0.0194097740345485	-0.381176536312166	0.00587585498966443	0.0258904860482089	0.000105803117864738	0.000594853947844486
TTC39C	0.698529876244863	6.17509622208293e-05	0.00204036667728731	0.430449624035069	0.0167094065848193	0.055460079222674	1.52546481979928e-05	0.000121776422366882
TTC4	0.153173628409879	0.185249676802857	0.514746473967632	0.11740599788929	0.239692330268054	0.385680341315999	0.182693616998903	0.264859663604153
TTC5	0.148878227255598	0.24289106168914	0.597394071836119	0.296187379585675	0.0102581543003838	0.0387747842912857	0.0174283988935445	0.0395460056278666
TTC7A	-0.279038454438345	0.00922894512083147	0.0728673810929556	-0.47160782821694	7.65350821592837e-05	0.00129089887030661	1.07103251778502e-05	9.08371733585663e-05
TTC7B	-0.199939181909537	0.139129059923791	0.436622647849618	-0.196982600617723	0.0287206008351504	0.0819942462537815	0.0260630446946967	0.0545651638999087
TTC9	0.345019709580004	0.134862829829127	0.428113966645196	0.161114871581144	0.31497833553169	0.466857124146056	0.176658891154491	0.258518455680837
TTC9C	0.0230355123183954	0.770756337278762	0.979412103366344	0.025199403676801	0.798979609000177	0.876595937348019	0.91436918653542	0.932434801988192
TTF2	0.129832084955975	0.222357599069565	0.569035281981402	-0.0988567672298897	0.320298344742813	0.472077351310836	0.259383940895417	0.347769030391272
TTI1	0.284240613435397	0.0260892521683191	0.14996504290785	0.371233403356137	0.00369994189048806	0.0183287947652414	0.00098900133285572	0.00376339490389107
TTLL12	0.664456381563822	6.40724840733407e-05	0.00208078137991777	0.468467004786268	9.60418181525834e-06	0.000314875027009308	1.3666495296116e-08	3.97338727052835e-07
TTN	-1.15839085570107	4.51720118012796e-06	0.000335145662492209	-0.0744186964511727	0.647357174408124	0.76263195411644	4.01863308613498e-05	0.000268579842751347
TTR	-1.11715874335489	0.192482392975546	0.526250029229145	0.451562317950847	0.0235026185358401	0.0705356474307791	0.0289453149122147	0.0595319000892013
TTYH3	-0.0624820630993428	0.745260120102205	0.979412103366344	-0.270147570161074	0.171174373369437	0.30267572662213	0.39024698554519	0.478935758147424
TUBA1C	0.55676590833512	0.000145246328221107	0.00372838271249411	0.0806290304451034	0.34040445220825	0.490692824519806	0.000539650005421651	0.00228198349774226
TUBA4A	0.125061799016698	0.510440424962418	0.848722944162204	0.00478371926738581	0.953485628621923	0.973499738453673	0.837174504049961	0.872557943124747
TUBAL3	0.457647345470906	0.33249542465304	0.704746950131711	0.0850207717442407	0.499419194125091	0.637909368238289	0.464195419440242	0.550987795720014
TUBB	0.356448224982782	0.0257106112902124	0.148449198501001	0.0959004536454001	0.201314007446008	0.340471979718771	0.0324205326566957	0.0650500053734775
TUBB1	-0.765853575846499	0.00553178699053087	0.0510889023515806	-0.0157610219350685	0.918701073462234	0.952995909174584	0.0319256906968134	0.0642835211200726
TUBB2A	-0.458057473753753	0.16380986496489	0.480211210597719	-0.0383452473599148	0.881544409681314	0.930037291854444	0.423849297148281	0.511880062759327
TUBB3	1.59017406113096	1.63144957879362e-05	0.000791113843532415	0.520128419763043	0.00116463780238915	0.00801767832494664	3.56806362375456e-07	5.49702503024619e-06
TUBB4A	-0.107945186249823	0.819329933636171	0.979412103366344	-0.0450684998555976	0.780864455323622	0.864674514664639	0.92552804041527	0.941659248091353
TUBB4B	0.314122555646874	0.02890128201562	0.160763204415358	0.13410707199768	0.179454041210789	0.312740460008915	0.0324760257529634	0.0651143157920622
TUBB6	-0.0603445974854466	0.754518902228755	0.979412103366344	-0.0061223327820611	0.941973916976239	0.967129010742995	0.953420190181136	0.963391197730719
TUBG1	0.392976487721312	0.00710352207431422	0.0608359503507272	0.0611462202597522	0.442467404546564	0.588770852537144	0.0212552243489765	0.0464476833831518
TUBGCP2	0.332206074444568	1.44625618614837e-05	0.000727377270541453	0.0992544402679255	0.159202122730302	0.288473337093888	3.21920480056069e-05	0.000226070472460427
TUBGCP3	0.226015129260506	0.0461906349783884	0.219050915144507	0.0714071763296469	0.326609566671478	0.478139827078761	0.0783577763053939	0.133096000125916
TUBGCP4	0.229445021502636	0.079361017527716	0.309578237911672	-0.0240998551722416	0.720735744402573	0.816862452795652	0.220855912992399	0.307306402584581
TUBGCP5	0.0561360923146044	0.576199818120451	0.891718761087642	0.0717195003044239	0.474385186437757	0.615641521993707	0.627873448451847	0.699175917560686
TUBGCP6	-0.279194893884161	0.0144442560826928	0.0994181859866292	-0.0610515433033991	0.459784914466561	0.60320319730842	0.0399435130378986	0.0770810768128044
TUFM	0.202041959868158	0.0711646164034396	0.288990888134354	0.0243916966660911	0.86785415551595	0.920825186747275	0.233732113521396	0.321274163398063
TUFT1	0.595257678475902	0.000373480328260451	0.00733742324645902	0.834209926776045	1.14782139968619e-06	9.39732487872113e-05	9.67562468602172e-09	3.15704225563119e-07
TUSC3	1.11930889473916	6.86549475173995e-05	0.00217612826397593	0.55022936256029	0.00880770646155372	0.0348140342571211	9.2630113868638e-06	8.04804896309841e-05
TUT1	0.108219476938671	0.279793032894902	0.64421657195167	0.120626303651713	0.243183890090129	0.389155556777268	0.250911451840132	0.338964087533803
TWF1	0.536326318266899	0.000251291174330993	0.00552583747662955	0.331281593809738	0.00485558355269744	0.0222847577879676	1.78345787883261e-05	0.000138957218671922
TWF2	-0.111846373109461	0.218088968582416	0.563648107967882	-0.094462723680929	0.287307148447109	0.438212465600218	0.236226099870514	0.324106026116871
TWISTNB	-0.0282481323278567	0.831261440891	0.979412103366344	0.196458800832156	0.166739793120098	0.297111346785965	0.412504833622887	0.500956117042217
TWNK	0.741422561679546	5.03376996702151e-08	1.84550588536596e-05	0.157442214977152	0.0986794830195492	0.202847079835542	9.99439732005752e-08	1.96521412567026e-06
TXLNA	0.111595879697599	0.160137064707486	0.47422800591193	0.135935169634179	0.144590024881901	0.269566221706855	0.110343259048798	0.17670056399756
TXLNG	0.0219857588940888	0.855355761781645	0.979412103366344	0.118287647166793	0.37900032850272	0.528131131262758	0.689354741460331	0.751292098627712
TXN	0.725013047965723	0.000773491502626486	0.0125275203981956	0.747483134573347	0.0025273917643865	0.0140157034916524	2.76526091331857e-05	0.000199440439616953
TXN2	0.0534154719741133	0.563451210498042	0.884264705685994	0.519671720592417	0.0115722255413037	0.0422189387980289	0.0393363305982156	0.0761059197902298
TXNDC11	-0.162920433402139	0.187022457290821	0.517597287204867	-0.196487109859428	0.0937646026535209	0.196294661700277	0.0884431684455601	0.146920265590312
TXNDC12	0.192575989664573	0.0932354327597309	0.342273951729468	0.407816467693039	0.0199527572427595	0.0626217203818511	0.0135560648244005	0.0322377200407131
TXNDC15	-0.3511453861994	0.000145616463939434	0.00373451032428065	-0.105434198782277	0.205084633749143	0.34535711211283	0.000341009631557586	0.00154799403930299
TXNDC17	-0.214264466784841	0.320470480556633	0.691490067640035	-0.131984124614514	0.355753579849515	0.505314053196337	0.361576010582963	0.451239762000348
TXNDC5	0.0643144497091614	0.690670604857528	0.95233015055106	-0.124531828132992	0.556363992978373	0.688170084139852	0.751784120435236	0.802705194040024
TXNDC9	0.296982987983013	0.00694470498369334	0.0599211706455135	0.535608436408444	7.37953774308457e-06	0.000275486907728577	9.1153911869202e-07	1.18452526867248e-05
TXNIP	-0.818769809962339	0.000179755733196582	0.00433795236901408	0.288745124994954	0.088696291670958	0.1888742691437	0.000192064532676696	0.000969011605780064
TXNL1	0.280479969721068	0.00625535611013179	0.0556606228982323	1.16039944924122	2.83088548612372e-06	0.000153879504316844	3.33785960289611e-07	5.2194152449837e-06
TXNL4B	0.167489769510683	0.233307428033513	0.584481807794468	0.38988194657162	0.0122014439005011	0.0438837004527234	0.0195328214203859	0.0433727315462476
TXNRD1	1.54410033345609	3.51431573739556e-06	0.000281303650686851	0.965584348396332	0.000781076574963516	0.00616281558732872	5.68575298511856e-08	1.25825286595797e-06
TXNRD2	0.161904978043401	0.302420216866585	0.671281802965081	0.218814635607337	0.258861546695211	0.40739392652694	0.277708015452362	0.36641590218642
TYK2	-0.396102581725706	0.000379813726259458	0.00743304879159005	-0.50566643101632	8.90356709647111e-06	0.000299963539258987	6.93413134971784e-08	1.45131174916223e-06
TYMP	-0.0119604933321851	0.952842988060943	0.979412103366344	-0.118239802411815	0.478312073204746	0.618733966255681	0.813888281006274	0.854365444742748
TYMS	1.11554929508286	6.57821799171515e-05	0.00211934968767095	0.532297551369868	0.00348735459233486	0.0175381227648861	3.73650989453057e-06	3.72256025759099e-05
TYROBP	-0.851658165921962	0.000117135366786332	0.00321440712950305	-0.481149627919504	0.00372593469079882	0.0184287295077507	6.82791943391561e-06	6.2141551778584e-05
TYW1	-0.0264164983918755	0.780550140969262	0.979412103366344	-0.0968210948014026	0.403910277871618	0.552474375823409	0.679196883712776	0.742061575537631
TYW5	0.329913948160509	0.000544095418727116	0.00962779386170011	0.16535413466164	0.0510653074958662	0.125585029481113	0.000319271539194064	0.00146774748147655
U2AF1	0.228854930549553	0.264100398119454	0.625624351878822	0.415464108444969	0.00204451481526366	0.0119561718920257	0.00460260656004926	0.0131613762788703
U2AF2	0.294549154219494	0.0016154538918659	0.0212129102547419	0.389114469835959	0.000102164732014913	0.00158106152349908	2.7425196114539e-06	2.86602888626344e-05
U2SURP	0.256332364086658	0.00411086381827481	0.0416153567011389	0.222490984936202	0.0128338578281697	0.0455629494564701	0.000572415984448203	0.00240286080662751
UACA	0.128039401525489	0.429089224750798	0.787839589734028	-0.377050935493526	0.00349411406424203	0.0175605178119728	0.0112487962290742	0.027774502579504
UAP1	0.313346571814678	0.00799566302734931	0.06596935690989	0.680054453297221	0.000705144319564596	0.00572244764600919	7.37799243494928e-05	0.000440322360015503
UAP1L1	-0.468754425444621	0.0052267587009436	0.0492452172566357	-0.109921844073214	0.390377353702988	0.539345521882517	0.0146799342486043	0.0344632142376245
UBA1	0.13762314177181	0.193195120547305	0.527347930001806	0.100497585943457	0.35611390878305	0.50539632832696	0.252945301599069	0.340971909353824
UBA2	0.473556592212959	4.63339841835888e-05	0.00163936738249598	0.391706442683274	0.000946033233019493	0.0070069037317222	7.86498399530281e-07	1.0626972949892e-05
UBA3	0.172098574382547	0.141096491588052	0.440182017342711	0.124049235616859	0.212788105431881	0.354320448206406	0.135279679260547	0.20893132770459
UBA5	0.109533523786339	0.182961762959234	0.511087879700132	0.380476580460588	0.0114253462942156	0.0418837682639179	0.0149890198864872	0.0351311030714655
UBA6	0.169320310964778	0.0592799731796803	0.25676392315735	0.0422800616633663	0.605267827032216	0.729194499212546	0.155274254947801	0.233724664176061
UBA7	-0.884846569316723	1.07220524915289e-07	2.91557745071086e-05	-0.456308169844323	0.00017385508575955	0.00222175812237353	4.79174982996389e-10	3.08654782150777e-08
UBAC1	0.123093256485586	0.135638443919855	0.429758393228145	0.167279365718585	0.197558297024175	0.335685979366674	0.123785972951884	0.193997436280694
UBAC2	0.226378357950465	0.0173199363316162	0.113180018580937	0.152005677899785	0.252706130768952	0.400437977039501	0.0281494112356092	0.0580547614552779
